Date,Open,High,Low,Close,UBB(2),BollMA (20)  on Close,LBB(2),Volume,BollW (DIA US),%B (DIA US)
6/4/2018,247.72,248.67,247.54,248.2,250.7578,246.9225,243.0872,3062549,3.1064,0.6665
6/1/2018,246.14,246.83,245.65,246.36,250.8737,246.6385,242.4034,3565273,3.4343,0.4671
5/31/2018,246,246.02,243.51,244.18,251.6383,246.2755,240.9127,5357794,4.3551,0.3046
5/30/2018,245.17,247.16,244.58,246.7,252.1778,246.022,239.8662,4185861,5.0042,0.5551
5/29/2018,245.38,246.21,242.31,243.45,252.2814,245.725,239.1686,6439614,5.3364,0.3265
5/25/2018,247.41,248.1,246.71,247.37,252.3688,245.6295,238.8902,4206996,5.4873,0.6291
5/24/2018,248.13,248.43,245.85,247.91,252.1947,245.4085,238.6223,3448098,5.5305,0.6843
5/23/2018,246.83,248.7,246.4675,248.63,251.9232,245.169,238.4148,3489376,5.5098,0.7562
5/22/2018,250.37,250.43,247.92,248.18,251.5981,244.7725,237.9469,2329251,5.5771,0.7496
5/21/2018,249.22,250.67,249.21,249.94,251.296,244.368,237.44,4060299,5.6701,0.9021
5/18/2018,246.97,247.53,246.42,247,250.5286,244.0885,237.6484,2408831,5.2769,0.726
5/17/2018,247.8,248.8926,246.88,247.74,250.267,243.9625,237.658,2058226,5.1684,0.7996
5/16/2018,247.18,248.28,246.971,247.97,250.0878,243.904,237.7202,2034402,5.0707,0.8288
5/15/2018,248.07,248.18,246.49,247.31,249.9856,243.8745,237.7634,4755865,5.0117,0.7811
5/14/2018,249.41,250.2,248.85,249.27,250.0687,243.899,237.7293,4286309,5.0592,0.9353
5/11/2018,247.7,248.94,247.38,248.54,249.4396,243.7165,237.9933,3293455,4.6966,0.9214
5/10/2018,246,248.11,245.965,247.46,248.7467,243.4685,238.1904,3877780,4.3358,0.8781
5/9/2018,244.23,245.85,243.21,245.4,248.3322,243.336,238.3398,3670539,4.1064,0.7066
5/8/2018,243.17,243.98,241.84,243.42,248.1007,243.16,238.2193,2927215,4.0637,0.5263
5/7/2018,243.5,244.67,242.49,243.42,248.1431,243.1895,238.2359,2983796,4.0738,0.5233
5/4/2018,238.11,243.22,237.68,242.52,248.1804,243.005,237.8296,3600909,4.2595,0.4531
5/3/2018,237.92,239.83,235.12,239.1,248.2784,242.8355,237.3925,6177495,4.4828,0.1569
5/2/2018,240.61,241.7,238.72,239.11,248.3565,243.126,237.8955,2729445,4.3027,0.1161
5/1/2018,240.69,240.89,237.91,240.76,248.2036,243.2935,238.3834,4396633,4.0363,0.242
4/30/2018,244.1,244.84,241.51,241.54,248.2427,243.263,238.2833,3475655,4.0941,0.327
4/27/2018,242.97,243.44,241.77,242.95,248.8272,242.9935,237.1598,3209793,4.8016,0.4963
4/26/2018,241.43,243.88,241.12,243.12,248.791,242.916,237.041,3845767,4.8371,0.5174
4/25/2018,240.29,241.33,238.09,240.7,248.8846,242.674,236.4634,5269188,5.1185,0.3411
4/24/2018,245.39,245.5613,238.12,240.09,249.0016,242.5535,236.1054,7088925,5.3169,0.309
4/23/2018,245.06,245.18,243.14,244.35,248.9994,242.64,236.2806,2490952,5.2419,0.6344
4/20/2018,246.37,246.66,243.59,244.48,249.2704,242.179,235.0876,3396521,5.8563,0.6622
4/19/2018,246.92,247.58,245.49,246.57,249.0332,241.923,234.8128,3721807,5.8781,0.8268
4/18/2018,247.88,248.2214,247.08,247.38,249.0423,241.9255,234.8087,3645579,5.8835,0.8832
4/17/2018,248.15,248.48,247.27,247.8,248.9863,241.9115,234.8367,3821946,5.8491,0.9162
4/16/2018,245.12,246.67,244.72,245.62,248.6199,241.817,235.0141,4018436,5.6265,0.7795
4/13/2018,246.42,246.46,242.33,243.58,249.3309,241.991,234.651,5222490,6.0663,0.6082
4/12/2018,243.66,245.82,243.44,244.81,250.193,242.262,234.331,4742447,6.5475,0.6606
4/11/2018,242.13,243.58,241.393,241.88,250.6508,242.4155,234.1801,4733059,6.7944,0.4675
4/10/2018,243.35,245,242.2,244.01,251.7348,242.8325,233.9303,5983591,7.332,0.5661
4/9/2018,241.16,243.64,239.43,239.73,252.9769,243.23,233.483,5052024,8.0146,0.3205
4/6/2018,242.3,244.2525,237.24,239.13,254.5037,243.9215,233.3394,6985503,8.6767,0.2736
4/5/2018,243.8,246.09,243.381,244.91,254.9972,244.422,233.8468,4786358,8.6532,0.5231
4/4/2018,235.05,242.9,234.94,242.46,255.278,244.582,233.886,6437533,8.7464,0.4008
4/3/2018,237.38,240.25,236.4,240.15,255.7049,244.901,234.0971,9874504,8.8231,0.2801
4/2/2018,240.33,241.03,233.2,236.15,256.0386,245.3355,234.6324,9217354,8.7253,0.0709
3/29/2018,239.57,242.94,239.06,241.4,255.636,245.7955,235.955,6640169,8.0071,0.2767
3/28/2018,239.04,240.72,237.05,238.28,255.6562,246.0245,236.3928,7983666,7.8298,0.098
3/27/2018,243.05,244.2599,236.85,238.29,255.7221,246.6205,237.5189,6513123,7.3811,0.0424
3/26/2018,239.03,242.15,237.2,241.82,256.1948,247.404,238.6132,6589730,7.1064,0.1824
3/23/2018,239.98,240.9,234.85,235.13,257.4796,248.159,238.8384,7598675,7.5118,-0.1989
3/22/2018,244.09,245.03,239.17,239.36,256.4152,249.048,241.6808,7449708,5.9163,-0.1575
3/21/2018,247.14,249.65,246.32,246.62,255.4296,249.5545,243.6794,4341360,4.7085,0.2503
3/20/2018,246.49,247.85,246.32,247.1,255.3936,249.6095,243.8254,3258381,4.6345,0.2831
3/19/2018,248.3,248.38,244.32,245.91,255.3929,249.722,244.0511,5739545,4.5417,0.1639
3/16/2018,248.57,250.129,248.34,249.1,255.4915,250.0245,244.5575,3430063,4.3732,0.4154
3/15/2018,248.84,250.8,247.8,249,255.7467,250.1945,244.6423,5069571,4.4383,0.3924
3/14/2018,251.41,251.62,246.92,247.88,255.7504,250.2095,244.6687,6222815,4.429,0.2898
3/13/2018,253.1,253.97,249.65,250.22,255.8227,250.144,244.4653,6100856,4.5404,0.5067
3/12/2018,254.05,254.72,251.7002,251.96,255.8779,249.9415,244.0051,5512791,4.7502,0.67
3/9/2018,250.94,253.56,250.34,253.56,256.2243,249.445,242.6657,3904035,5.4355,0.8035
3/8/2018,249.13,249.705,247.22,249.14,256.6739,248.7005,240.7271,5846643,6.412,0.5276
3/7/2018,245.86,248.58,245.4,248.11,256.6524,248.6815,240.7106,5362562,6.4105,0.4642
3/6/2018,250.18,250.18,247.05,248.84,256.6913,248.724,240.7567,4408519,6.4066,0.5073
3/5/2018,243.84,249.63,243.8,248.84,256.759,248.4455,240.132,4891001,6.6924,0.5237
3/2/2018,243.55,245.92,242.16,245.35,257.532,248.75,239.9681,6393363,7.0609,0.3064
3/1/2018,250.21,251.87,244.37,245.98,259.8246,249.5635,239.3024,8144762,8.2233,0.3254
2/28/2018,255.18,255.77,250.2,250.2,261.6742,250.3365,238.9988,5299252,9.0579,0.494
2/27/2018,257.1,257.86,253.92,253.96,263.0478,250.8575,238.6672,7219248,9.7189,0.6273
2/26/2018,254.32,257.18,253.96,256.92,264.8222,251.3675,237.9128,6120948,10.7052,0.7063
2/23/2018,250.79,252.95,250.05,252.91,266.5259,251.817,237.1081,5118986,11.6822,0.5372
2/22/2018,248.63,251.36,248.5328,249.49,267.9608,252.359,236.7572,6342316,12.3648,0.4081
2/21/2018,249.6,252.51,247.71,247.72,269.1658,253.013,236.8602,5894762,12.7684,0.3362
2/20/2018,250.44,251.5863,248.59,249.35,270.1216,253.7205,237.3194,8685224,12.9285,0.3668
2/16/2018,251.43,254.12,251.2,251.96,271.0021,254.352,237.7019,6399008,13.0921,0.4282
2/15/2018,251.62,252.5,248.49,252.5,271.6037,254.781,237.9583,6111474,13.2056,0.4322
2/14/2018,245.17,249.49,245.04,249.3,272.1099,255.164,238.2181,5763970,13.2823,0.327
2/13/2018,244.72,247.25,244.33,246.57,272.6615,255.753,238.8445,6234006,13.2225,0.2285
2/12/2018,244.03,247.85,243.0646,246.17,272.7045,256.315,239.9255,10458422,12.7885,0.1905
2/9/2018,241.41,244.03,233.76,242.03,272.6234,256.902,241.1807,19858012,12.2392,0.027
2/8/2018,248.96,249.08,238.5,238.67,271.7731,257.581,243.3889,15829132,11.0195,-0.1663
2/7/2018,248.24,252.79,247.57,248.76,269.765,258.3285,246.892,12657127,8.8542,0.0817
2/6/2018,238.32,249.33,237.54,248.96,269.3653,258.5815,247.7977,20493140,8.3407,0.0539
2/5/2018,252.22,255.02,239.06,243.27,269.0014,258.763,248.5246,19888246,7.9133,-0.2566
2/2/2018,259.61,259.85,254.73,254.93,267.1871,259.2355,251.2839,9486596,6.1347,0.2293
2/1/2018,259.95,262.9,259.77,261.62,267.6357,259.019,250.4023,5182031,6.6533,0.6509
1/31/2018,263,263.16,260.29,261.44,267.9545,258.3855,248.8165,5369895,7.4068,0.6596
1/30/2018,261.48,262.44,260.09,260.62,268.1734,257.7145,247.2556,9409546,8.1166,0.6389
1/29/2018,265.56,265.9,264.12,264.16,268.3355,257.0525,245.7695,4605550,8.7788,0.815
1/26/2018,264.32,265.93,264.05,265.91,267.6771,256.251,244.8249,3861681,8.9179,0.9227
1/25/2018,263.58,264.3901,262.42,263.75,266.4599,255.3295,244.1991,5918900,8.7185,0.8783
1/24/2018,263,263.76,260.8701,262.57,265.4607,254.5045,243.5483,7106353,8.6098,0.8681
1/23/2018,261.83,262.29,261.275,261.87,264.4615,253.746,243.0305,3483296,8.4458,0.8791
1/22/2018,259.7,262.01,259.63,261.98,263.3801,253.0355,242.6909,3359873,8.1764,0.9323
1/19/2018,260.05,260.55,259.27,260.54,262.083,252.29,242.497,4057553,7.7633,0.9212
1/18/2018,261.24,261.32,259.38,260.16,260.8713,251.633,242.3947,4860173,7.3427,0.9615
1/17/2018,259.26,261.19,258.5425,261.08,259.5132,251.0145,242.5157,6144372,6.7715,1.0922
1/16/2018,260.27,260.7499,256.91,257.81,257.6423,250.273,242.9037,8102905,5.889,1.0114
1/12/2018,256.63,257.97,256.48,257.91,256.4338,249.661,242.8882,3678352,5.4256,1.109
1/11/2018,254,255.67,253.85,255.61,254.8401,249.0805,243.3209,2760377,4.6247,1.0668
1/10/2018,253.17,253.9311,252.45,253.62,253.6967,248.572,243.4473,2357613,4.1233,0.9925
1/9/2018,253.2,254.29,252.724,253.82,253.0136,248.0995,243.1854,5031362,3.9614,1.082
1/8/2018,252.75,252.97,252.22,252.59,252.1256,247.5895,243.0534,3847547,3.6642,1.0512
1/5/2018,251.38,252.85,250.97,252.72,251.55,247.078,242.606,3349162,3.6199,1.1308
1/4/2018,249.96,250.92,249.62,250.6,250.8076,246.523,242.2384,4932900,3.476,0.9758
1/3/2018,248.32,249.22,248.07,248.95,250.3794,246.0935,241.8076,5528596,3.4832,0.8332
1/2/2018,248.34,248.47,247.2256,248.02,250.0649,245.8015,241.5381,4454880,3.469,0.7602
12/29/2017,248.57,248.61,247.17,247.38,249.8966,245.523,241.1494,2951804,3.5627,0.7123
12/28/2017,247.94,248.19,247.77,248.13,249.7313,245.296,240.8607,2743299,3.6163,0.8195
12/27/2017,247.15,247.686,247.1,247.48,249.7811,244.8605,239.9399,2930353,4.0191,0.7662
